File,Path,Size,Modified Time,Access Time,Created Time,Owner,Group,Mode
wallet1.dat,/home/hallvardr/Documents/TFM/TFM/results/wallet1.dat,1015808,Sun Apr 14 13:34:52 2019,Sun Apr 14 16:10:24 2019,Sun Apr 14 13:34:52 2019,1000,1000,33261
wallet_dump.txt,/home/hallvardr/Documents/TFM/TFM/results/wallet_dump.txt,986421,Sun Apr  7 20:53:05 2019,Sat Apr 13 19:47:24 2019,Sun Apr  7 20:53:05 2019,1000,1000,33188
hashoriginal.txt,/home/hallvardr/Documents/TFM/TFM/results/hashoriginal.txt,32,Sun Apr 14 12:59:45 2019,Sun Apr 14 15:44:00 2019,Sun Apr 14 12:59:45 2019,1000,1000,33188
copy_image.dd,/home/hallvardr/Documents/TFM/TFM/results/copy_image.dd,7759462400,Sun Apr 14 12:58:47 2019,Sun Apr 28 22:59:35 2019,Sun Apr 14 12:58:47 2019,0,0,33188
wallet_hash.txt,/home/hallvardr/Documents/TFM/TFM/results/wallet_hash.txt,274,Sun Apr 14 13:36:49 2019,Sun Apr 28 23:03:54 2019,Sun Apr 14 13:36:49 2019,1000,1000,33188
Timeline_Results.csv,/home/hallvardr/Documents/TFM/TFM/results/Timeline_Results.csv,0,Sun Apr 28 23:14:04 2019,Sun Apr 14 13:12:35 2019,Sun Apr 28 23:14:04 2019,1000,1000,33188
output_hash.txt,/home/hallvardr/Documents/TFM/TFM/results/output_hash.txt,90,Sun Apr 14 15:43:05 2019,Sun Apr 14 15:44:05 2019,Sun Apr 14 15:43:05 2019,1000,1000,33188
photorec.log,/home/hallvardr/Documents/TFM/TFM/results/photorec.log,2178790,Sun Apr 14 13:02:35 2019,Sun Apr 14 17:48:38 2019,Sun Apr 14 17:48:31 2019,1000,1000,33188
wallet.dat,/home/hallvardr/Documents/TFM/TFM/results/wallet.dat,1015808,Sun Apr 14 13:34:52 2019,Sun Apr 28 23:01:33 2019,Sun Apr 14 13:34:52 2019,1000,1000,33261
f1075010.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1075010.txt,27824,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1071234.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1071234.txt,2182,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1063048.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1063048.txt,284622,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1068692.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1068692.txt,3516,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1074852.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1074852.txt,77332,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1031004.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1031004.txt,21385,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1036854.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1036854.txt,88539,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1076466.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1076466.txt,7624,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1076094.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1076094.txt,44884,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1075006.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1075006.txt,666,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1014522.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1014522.txt,508,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1071644.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1071644.txt,1431,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1034220.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1034220.txt,259789,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1071372.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1071372.txt,339,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1036656.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1036656.txt,3887,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1071240.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1071240.txt,3797,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1012986.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1012986.txt,237429,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1061570.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1061570.txt,80494,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1070502.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1070502.txt,7378,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1029484.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1029484.txt,37243,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1041876.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1041876.txt,479,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1039240.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1039240.txt,190114,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f0620336.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f0620336.txt,976,Sun Apr 14 13:00:21 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:21 2019,1000,1000,33188
f0728198.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f0728198.txt,30864384,Sun Apr 14 13:00:22 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:22 2019,1000,1000,33188
f0306994.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f0306994.txt,891,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:20 2019,1000,1000,33188
f1076182.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1076182.txt,29195,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1071268.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1071268.txt,8854,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1044784.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1044784.txt,53170,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1065184.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1065184.txt,951,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1074498.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1074498.txt,176328,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1027290.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1027290.txt,1122354,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1067470.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1067470.txt,2409,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1080028.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1080028.txt,29454,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1065186.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1065186.txt,4151,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1081670.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1081670.txt,255478,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1067998.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1067998.txt,155788,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1071806.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1071806.txt,350423,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1070764.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1070764.txt,299,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1001748.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1001748.txt,636313,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1046632.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1046632.txt,469504,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1076090.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1076090.txt,1768,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1023518.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1023518.txt,1464030,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1070628.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1070628.txt,2542,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1066648.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1066648.txt,5350,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1071248.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1071248.txt,7046,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1071418.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1071418.txt,4542,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1071394.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1071394.txt,11774,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1072492.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1072492.txt,74217,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1032196.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1032196.txt,1035695,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1038410.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1038410.txt,399,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1082324.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1082324.txt,975,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f0306662.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f0306662.txt,1407,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:20 2019,1000,1000,33188
f0537122.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f0537122.txt,1960953,Sun Apr 14 13:00:21 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:21 2019,1000,1000,33188
f1071196.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1071196.txt,6366,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1040264.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1040264.txt,8499,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1071152.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1071152.txt,8606,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1038606.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1038606.txt,945,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1076878.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1076878.txt,120134,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f0620114.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f0620114.txt,101053,Sun Apr 14 13:00:21 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:21 2019,1000,1000,33188
f1041338.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1041338.txt,275099,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1067812.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1067812.txt,1853,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1037754.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1037754.txt,151396,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f0552312.exe,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f0552312.exe,3382784,Thu Oct 26 11:55:15 2017,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:21 2019,1000,1000,33188
f1015534.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1015534.txt,124426,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1071146.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1071146.txt,2135,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f0543720.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f0543720.txt,205,Sun Apr 14 13:00:21 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:21 2019,1000,1000,33188
f1067460.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1067460.txt,388,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1070712.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1070712.txt,6367,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1081660.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1081660.txt,677,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1040238.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1040238.txt,8885,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1031048.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1031048.txt,586706,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1075542.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1075542.txt,479,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1005748.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1005748.txt,521013,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1005734.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1005734.txt,4944,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1002992.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1002992.txt,244297,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f0788482.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f0788482.txt,3072,Sun Apr 14 13:00:22 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:22 2019,1000,1000,33188
f0728176.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f0728176.txt,2491,Sun Apr 14 13:00:22 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:22 2019,1000,1000,33188
f0989406.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f0989406.txt,1405136,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1015506.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1015506.txt,12972,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1040778.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1040778.txt,1466,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1066660.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1066660.txt,344502,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1036578.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1036578.txt,19275,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1076078.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1076078.txt,418,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1068700.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1068700.txt,4416,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1000964.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1000964.txt,324109,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f0728174.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f0728174.txt,480,Sun Apr 14 13:00:22 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:22 2019,1000,1000,33188
f1080086.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1080086.txt,188305,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:21 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1065102.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1065102.txt,29299,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1070778.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1070778.txt,14658,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1019018.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1019018.txt,362103,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1076056.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1076056.txt,11074,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f0563952.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f0563952.txt,1908,Sun Apr 14 13:00:21 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:21 2019,1000,1000,33188
f1073208.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1073208.txt,96725,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1038056.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1038056.txt,26426,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1037038.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1037038.txt,42881,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1082250.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1082250.txt,471,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1057182.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1057182.txt,83944,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1082176.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1082176.txt,3405,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1013508.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1013508.txt,518804,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1070668.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1070668.txt,10555,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1056814.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1056814.txt,356,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f0306666.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f0306666.txt,2163,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:20 2019,1000,1000,33188
f1069024.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1069024.txt,588,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1068600.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1068600.txt,425,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1071704.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1071704.txt,1146,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1040134.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1040134.txt,46685,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1064968.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1064968.txt,67888,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1076628.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1076628.txt,25803,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1037128.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1037128.txt,25529,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f1063664.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f1063664.txt,6953,Sun Apr 14 13:00:23 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:23 2019,1000,1000,33188
f0313506.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.2/f0313506.txt,171,Sun Apr 14 13:00:20 2019,Sun Apr 14 13:11:22 2019,Sun Apr 14 13:00:20 2019,1000,1000,33188
